"Time";"TravelTime";"CarsIn";"CarsOut";"CarsIn1";"CarsIn2";"CarsIn3";"CarsIn4";"CarsIn5";"CarsInUnknown"
"21-06-2012 02:25:00";434;6;7;6;0;0;0;0;0
"21-06-2012 02:30:00";368.5;3;2;2;1;0;0;0;0
"21-06-2012 02:35:00";504.714;6;7;2;3;0;0;0;1
"21-06-2012 02:40:00";403.333;3;6;2;1;0;0;0;0
"21-06-2012 02:45:00";394.333;1;3;0;0;0;1;0;0
"21-06-2012 02:50:00";0;3;0;3;0;0;0;0;0
"21-06-2012 02:55:00";451.667;1;3;1;0;0;0;0;0
"21-06-2012 03:00:00";861;5;1;4;1;0;0;0;0
"21-06-2012 03:05:00";347;3;1;3;0;0;0;0;0
"21-06-2012 03:10:00";864.6;4;5;3;1;0;0;0;0
"21-06-2012 03:15:00";505;2;5;1;0;0;1;0;0
"21-06-2012 03:20:00";723.333;8;3;8;0;0;0;0;0
"21-06-2012 03:25:00";411;6;4;6;0;0;0;0;0
"21-06-2012 03:30:00";500.25;4;8;2;1;0;1;0;0
"21-06-2012 03:35:00";460;2;4;2;0;0;0;0;0
"21-06-2012 03:40:00";519.5;6;4;2;3;0;0;0;1
"21-06-2012 03:45:00";428.167;4;6;4;0;0;0;0;0
"21-06-2012 03:50:00";384.667;4;3;2;1;0;1;0;0
"21-06-2012 03:55:00";378;7;2;4;2;0;0;0;1
"21-06-2012 04:00:00";427.222;10;9;6;3;0;1;0;0
"21-06-2012 04:05:00";440.889;9;9;8;1;0;0;0;0
"21-06-2012 04:10:00";431.333;6;9;3;2;0;0;0;1
"21-06-2012 04:15:00";517.333;6;6;3;1;0;1;0;1
"21-06-2012 04:20:00";723.625;6;8;3;2;0;1;0;0
"21-06-2012 04:25:00";430.25;7;4;4;3;0;0;0;0
"21-06-2012 04:30:00";463.143;7;7;4;1;1;0;0;1
"21-06-2012 04:35:00";477.25;4;8;3;0;0;0;0;1
"21-06-2012 04:40:00";348.6;9;5;8;1;0;0;0;0
"21-06-2012 04:45:00";431.375;10;8;5;2;1;1;0;1
"21-06-2012 04:50:00";452;15;3;11;2;1;0;1;0
"21-06-2012 04:55:00";459.2;9;15;8;1;0;0;0;0
"21-06-2012 05:00:00";443.154;1;13;1;0;0;0;0;0
"21-06-2012 05:05:00";443.667;10;3;8;1;1;0;0;0
"21-06-2012 05:10:00";869.75;11;4;10;1;0;0;0;0
"21-06-2012 05:15:00";432.214;11;14;8;0;3;0;0;0
"21-06-2012 05:20:00";444.091;14;11;11;1;1;0;0;1
"21-06-2012 05:25:00";415.889;16;9;10;3;3;0;0;0
"21-06-2012 05:30:00";488.765;17;17;14;2;1;0;0;0
"21-06-2012 05:35:00";572.85;18;20;9;4;3;1;1;0
"21-06-2012 05:40:00";474.529;16;17;12;4;0;0;0;0
"21-06-2012 05:45:00";507.733;19;15;12;3;4;0;0;0
"21-06-2012 05:50:00";548.071;14;14;12;0;2;0;0;0
"21-06-2012 05:55:00";462;19;20;14;1;4;0;0;0
"21-06-2012 06:00:00";442.312;21;16;14;4;3;0;0;0
"21-06-2012 06:05:00";553.769;17;13;15;0;1;1;0;0
"21-06-2012 06:10:00";594.733;30;15;20;5;5;0;0;0
"21-06-2012 06:15:00";540.034;31;29;27;1;2;0;1;0
"21-06-2012 06:20:00";638.962;27;26;19;3;3;2;0;0
"21-06-2012 06:25:00";580;39;34;31;4;3;0;1;0
"21-06-2012 06:30:00";500.923;22;26;20;1;1;0;0;0
"21-06-2012 06:35:00";590.8;21;35;17;1;3;0;0;0
"21-06-2012 06:40:00";612.8;12;20;10;2;0;0;0;0
"21-06-2012 06:45:00";703.824;22;17;16;2;4;0;0;0
"21-06-2012 06:50:00";617;20;6;13;3;3;0;1;0
"21-06-2012 06:55:00";850.231;26;13;21;1;3;0;1;0
"21-06-2012 07:00:00";902.333;11;21;7;3;1;0;0;0
"21-06-2012 07:05:00";982.2;8;15;5;0;3;0;0;0
"21-06-2012 07:10:00";999.263;25;19;20;3;2;0;0;0
"21-06-2012 07:15:00";1033.53;21;19;17;1;2;1;0;0
"21-06-2012 07:20:00";843.2;22;10;17;1;4;0;0;0
"21-06-2012 07:25:00";895;21;20;16;4;1;0;0;0
"21-06-2012 07:30:00";1012.18;23;17;17;3;3;0;0;0
"21-06-2012 07:35:00";979.048;18;21;16;1;1;0;0;0
"21-06-2012 07:40:00";1092.53;14;17;11;2;1;0;0;0
"21-06-2012 07:45:00";1136.87;14;15;9;2;3;0;0;0
"21-06-2012 07:50:00";1353.61;16;18;12;0;3;1;0;0
"21-06-2012 07:55:00";1220.75;26;8;18;5;3;0;0;0
"21-06-2012 08:00:00";1462.1;15;20;12;1;2;0;0;0
"21-06-2012 08:05:00";1352.75;16;12;8;4;3;1;0;0
"21-06-2012 08:10:00";1458.59;15;17;12;0;3;0;0;0
"21-06-2012 08:15:00";1302.64;20;22;16;0;4;0;0;0
"21-06-2012 08:20:00";1319.33;16;18;14;0;2;0;0;0
"21-06-2012 08:25:00";1457;9;18;8;1;0;0;0;0
"21-06-2012 08:30:00";1296.4;19;20;15;1;2;0;1;0
"21-06-2012 08:35:00";1313;14;14;11;1;2;0;0;0
"21-06-2012 08:40:00";1409;21;17;19;0;2;0;0;0
"21-06-2012 08:45:00";1227.67;19;15;15;1;2;0;1;0
"21-06-2012 08:50:00";1226.6;19;15;13;1;4;1;0;0
"21-06-2012 08:55:00";1244.53;21;17;13;4;3;0;1;0
"21-06-2012 09:00:00";1377.05;14;21;11;1;1;1;0;0
"21-06-2012 09:05:00";1271.45;20;20;12;3;3;0;2;0
"21-06-2012 09:10:00";1184.95;10;22;6;1;2;0;1;0
"21-06-2012 09:15:00";1168.22;24;18;19;2;1;1;1;0
"21-06-2012 09:20:00";1155.67;10;24;5;3;2;0;0;0
"21-06-2012 09:25:00";1001.36;22;22;19;1;2;0;0;0
"21-06-2012 09:30:00";910;18;15;16;0;1;1;0;0
"21-06-2012 09:35:00";868.444;22;18;18;2;2;0;0;0
"21-06-2012 09:40:00";1099.56;21;16;18;2;1;0;0;0
"21-06-2012 09:45:00";1081.3;17;20;13;3;1;0;0;0
"21-06-2012 09:50:00";1088.26;16;27;12;2;2;0;0;0
"21-06-2012 09:55:00";806.083;14;24;11;2;1;0;0;0
"21-06-2012 10:00:00";798.778;18;18;15;3;0;0;0;0
"21-06-2012 10:05:00";866.385;13;13;10;2;1;0;0;0
"21-06-2012 10:10:00";835.4;16;20;12;1;3;0;0;0
"21-06-2012 10:15:00";721.579;26;19;19;3;3;1;0;0
"21-06-2012 10:20:00";744.071;25;14;23;1;1;0;0;0
"21-06-2012 10:25:00";874.36;28;25;19;7;2;0;0;0
"21-06-2012 10:30:00";727.964;21;28;19;2;0;0;0;0
"21-06-2012 10:35:00";677.6;23;10;18;2;1;0;2;0
"21-06-2012 10:40:00";800.727;17;33;10;6;0;1;0;0
"21-06-2012 10:45:00";769.45;22;20;19;0;3;0;0;0
"21-06-2012 10:50:00";791.5;18;20;14;1;2;0;1;0
"21-06-2012 10:55:00";852.083;25;24;19;2;2;1;1;0
"21-06-2012 11:00:00";770.444;19;18;15;3;1;0;0;0
"21-06-2012 11:05:00";782.875;31;16;27;3;1;0;0;0
"21-06-2012 11:10:00";751.5;20;18;15;5;0;0;0;0
"21-06-2012 11:15:00";801.286;28;28;18;5;0;3;2;0
"21-06-2012 11:20:00";897.611;22;18;17;3;2;0;0;0
"21-06-2012 11:25:00";1151.17;20;18;16;4;0;0;0;0
"21-06-2012 11:30:00";882.75;20;24;15;1;3;0;1;0
"21-06-2012 11:35:00";1156.08;31;25;27;3;1;0;0;0
"21-06-2012 11:40:00";980.471;18;17;18;0;0;0;0;0
"21-06-2012 11:45:00";1028.09;22;22;17;2;3;0;0;0
"21-06-2012 11:50:00";1144.03;17;33;13;1;3;0;0;0
"21-06-2012 11:55:00";908.273;17;22;11;4;2;0;0;0
"21-06-2012 12:00:00";887.96;16;25;14;1;1;0;0;0
"21-06-2012 12:05:00";1123;15;14;12;1;2;0;0;0
"21-06-2012 12:10:00";815.867;23;15;17;3;2;1;0;0
"21-06-2012 12:15:00";858.048;16;21;14;1;0;1;0;0
"21-06-2012 12:20:00";846.25;23;12;19;2;2;0;0;0
"21-06-2012 12:25:00";937.433;18;30;15;1;2;0;0;0
"21-06-2012 12:30:00";758.714;24;21;19;3;1;1;0;0
"21-06-2012 12:35:00";876.167;16;18;13;1;2;0;0;0
"21-06-2012 12:40:00";688.462;17;26;15;0;2;0;0;0
"21-06-2012 12:45:00";719.952;19;21;16;1;2;0;0;0
"21-06-2012 12:50:00";961.111;3;9;3;0;0;0;0;0
"21-06-2012 12:55:00";818.478;3;23;2;0;1;0;0;0
"21-06-2012 13:00:00";1258.4;26;5;21;3;1;0;1;0
"21-06-2012 13:05:00";1600.5;18;4;17;1;0;0;0;0
"21-06-2012 13:10:00";817.778;22;9;18;1;3;0;0;0
"21-06-2012 13:15:00";845.926;14;27;10;1;2;1;0;0
"21-06-2012 13:20:00";824.381;16;21;10;4;2;0;0;0
"21-06-2012 13:25:00";884.588;22;17;17;2;3;0;0;0
"21-06-2012 13:30:00";855;12;18;9;2;1;0;0;0
"21-06-2012 13:35:00";687.474;16;19;14;1;1;0;0;0
"21-06-2012 13:40:00";716.769;18;13;17;1;0;0;0;0
"21-06-2012 13:45:00";622;24;15;19;3;2;0;0;0
"21-06-2012 13:50:00";655.125;17;24;12;1;4;0;0;0
"21-06-2012 13:55:00";978.105;21;19;16;2;2;0;1;0
"21-06-2012 14:00:00";852.4;15;20;15;0;0;0;0;0
"21-06-2012 14:05:00";748.375;13;16;10;1;2;0;0;0
"21-06-2012 14:10:00";893.571;16;21;13;1;2;0;0;0
"21-06-2012 14:15:00";846.933;15;15;12;2;1;0;0;0
"21-06-2012 14:20:00";794.048;26;21;19;3;4;0;0;0
"21-06-2012 14:25:00";644.25;21;16;18;1;2;0;0;0
"21-06-2012 14:30:00";699.952;15;21;14;0;1;0;0;0
"21-06-2012 14:35:00";599.375;23;24;19;2;1;0;1;0
"21-06-2012 14:40:00";595.067;21;15;16;1;4;0;0;0
"21-06-2012 14:45:00";878.375;6;16;5;0;1;0;0;0
"21-06-2012 14:50:00";780.118;24;17;21;0;3;0;0;0
"21-06-2012 14:55:00";777.688;17;16;14;1;2;0;0;0
"21-06-2012 15:00:00";739.95;21;20;12;2;6;1;0;0
"21-06-2012 15:05:00";860.938;15;16;13;1;1;0;0;0
"21-06-2012 15:10:00";778.357;17;14;11;2;4;0;0;0
"21-06-2012 15:15:00";784.824;19;17;14;1;3;0;0;1
"21-06-2012 15:20:00";693.615;22;13;16;3;3;0;0;0
"21-06-2012 15:25:00";889.773;26;22;17;3;5;1;0;0
"21-06-2012 15:30:00";1076.77;26;22;20;2;4;0;0;0
"21-06-2012 15:35:00";800.867;11;15;9;1;1;0;0;0
"21-06-2012 15:40:00";988.667;12;27;11;0;1;0;0;0
"21-06-2012 15:45:00";865.762;26;21;21;1;4;0;0;0
"21-06-2012 15:50:00";757.636;24;11;19;3;2;0;0;0
"21-06-2012 15:55:00";824.267;15;15;14;1;0;0;0;0
"21-06-2012 16:00:00";1074.83;18;24;16;0;2;0;0;0
"21-06-2012 16:05:00";949.421;12;19;12;0;0;0;0;0
"21-06-2012 16:10:00";840.364;20;22;18;0;2;0;0;0
"21-06-2012 16:15:00";1063.94;26;16;18;4;3;0;1;0
"21-06-2012 16:20:00";782.632;21;19;17;0;4;0;0;0
"21-06-2012 16:25:00";1304.27;17;15;14;2;1;0;0;0
"21-06-2012 16:30:00";930.833;25;18;22;1;1;1;0;0
"21-06-2012 16:35:00";952.034;22;29;19;2;1;0;0;0
"21-06-2012 16:40:00";788.348;19;23;14;0;3;1;1;0
"21-06-2012 16:45:00";785.524;14;21;10;1;2;0;0;1
"21-06-2012 16:50:00";947.333;13;21;11;0;2;0;0;0
"21-06-2012 16:55:00";1091.29;20;14;19;1;0;0;0;0
"21-06-2012 17:00:00";1234;17;19;13;1;2;1;0;0
"21-06-2012 17:05:00";775.923;20;13;17;2;1;0;0;0
"21-06-2012 17:10:00";938.55;19;20;15;0;3;0;1;0
"21-06-2012 17:15:00";957.895;16;19;13;1;2;0;0;0
"21-06-2012 17:20:00";767.72;25;25;19;3;3;0;0;0
"21-06-2012 17:25:00";769.733;21;15;19;0;2;0;0;0
"21-06-2012 17:30:00";798.111;23;18;20;1;2;0;0;0
"21-06-2012 17:35:00";812.565;26;23;20;3;2;0;1;0
"21-06-2012 17:40:00";1007.62;29;21;24;4;1;0;0;0
"21-06-2012 17:45:00";824.238;22;21;20;0;2;0;0;0
"21-06-2012 17:50:00";920.333;18;27;16;0;2;0;0;0
"21-06-2012 17:55:00";869.478;17;23;14;1;2;0;0;0
"21-06-2012 18:00:00";1039.25;14;20;8;2;4;0;0;0
"21-06-2012 18:05:00";940.263;15;19;11;1;2;0;1;0
"21-06-2012 18:10:00";928.458;14;24;12;1;1;0;0;0
"21-06-2012 18:15:00";959.286;15;14;10;3;2;0;0;0
"21-06-2012 18:20:00";726.25;10;20;9;0;1;0;0;0
"21-06-2012 18:25:00";853.357;10;14;5;3;2;0;0;0
"21-06-2012 18:30:00";549.25;17;12;13;2;1;1;0;0
"21-06-2012 18:35:00";637.071;19;14;16;0;3;0;0;0
"21-06-2012 18:40:00";1091.06;11;16;9;0;2;0;0;0
"21-06-2012 18:45:00";629.059;18;17;17;1;0;0;0;0
"21-06-2012 18:50:00";644.25;17;4;15;0;2;0;0;0
"21-06-2012 18:55:00";565.364;6;22;4;2;0;0;0;0
"21-06-2012 19:00:00";885.783;15;23;13;1;1;0;0;0
"21-06-2012 19:05:00";1353.12;16;8;15;0;0;1;0;0
"21-06-2012 19:10:00";796.706;13;17;10;2;1;0;0;0
"21-06-2012 19:15:00";494.429;9;14;7;1;0;0;1;0
"21-06-2012 19:20:00";586.412;6;17;6;0;0;0;0;0
"21-06-2012 19:25:00";492.4;4;5;4;0;0;0;0;0
"21-06-2012 19:30:00";741.875;6;8;6;0;0;0;0;0
"21-06-2012 19:35:00";419.2;3;5;3;0;0;0;0;0
"21-06-2012 19:40:00";473.4;4;5;4;0;0;0;0;0
"21-06-2012 19:45:00";405;1;1;1;0;0;0;0;0
"21-06-2012 19:50:00";916;2;4;2;0;0;0;0;0
"21-06-2012 19:55:00";0;2;0;2;0;0;0;0;0
"21-06-2012 20:00:00";435.833;5;6;5;0;0;0;0;0
"21-06-2012 20:05:00";0;2;0;2;0;0;0;0;0
"21-06-2012 20:10:00";773.333;6;6;6;0;0;0;0;0
"21-06-2012 20:15:00";416.8;4;5;4;0;0;0;0;0
"21-06-2012 20:20:00";380.8;4;5;4;0;0;0;0;0
"21-06-2012 20:25:00";372;1;3;1;0;0;0;0;0
"21-06-2012 20:30:00";428.667;0;3;0;0;0;0;0;0
"21-06-2012 20:35:00";0;0;0;0;0;0;0;0;0
"21-06-2012 20:40:00";0;0;0;0;0;0;0;0;0
"21-06-2012 20:45:00";0;0;0;0;0;0;0;0;0
"21-06-2012 20:50:00";0;0;0;0;0;0;0;0;0
"21-06-2012 20:55:00";0;0;0;0;0;0;0;0;0
"21-06-2012 21:00:00";0;1;0;0;1;0;0;0;0
"21-06-2012 21:05:00";0;1;0;1;0;0;0;0;0
"21-06-2012 21:10:00";0;0;0;0;0;0;0;0;0
"21-06-2012 21:15:00";0;2;0;1;1;0;0;0;0
"21-06-2012 21:20:00";0;0;0;0;0;0;0;0;0
"21-06-2012 21:25:00";0;2;0;0;1;1;0;0;0
"21-06-2012 21:30:00";0;11;0;6;4;1;0;0;0
"21-06-2012 21:35:00";836;19;2;13;6;0;0;0;0
"21-06-2012 21:40:00";655.222;16;18;11;3;1;0;0;1
"21-06-2012 21:45:00";442.737;14;19;11;2;1;0;0;0
"21-06-2012 21:50:00";459.818;15;11;13;1;1;0;0;0
"21-06-2012 21:55:00";468.136;6;22;5;0;0;0;1;0
"21-06-2012 22:00:00";638.111;12;9;7;4;0;0;0;1
"21-06-2012 22:05:00";1076;10;5;7;1;0;0;0;2
"21-06-2012 22:10:00";526.727;9;11;7;1;0;0;0;1
"21-06-2012 22:15:00";718.429;11;14;7;3;1;0;0;0
"21-06-2012 22:20:00";738.8;4;10;1;1;1;0;1;0
"21-06-2012 22:25:00";500.111;5;9;4;1;0;0;0;0
"21-06-2012 22:30:00";569;6;3;5;0;1;0;0;0
"21-06-2012 22:35:00";714;17;5;15;0;0;0;1;1
"21-06-2012 22:40:00";382.5;13;14;10;1;1;0;0;1
"21-06-2012 22:45:00";399.667;16;15;10;5;1;0;0;0
"21-06-2012 22:50:00";421.188;12;16;11;0;0;0;0;1
"21-06-2012 22:55:00";446.273;5;11;4;1;0;0;0;0
"21-06-2012 23:00:00";851.545;7;11;5;2;0;0;0;0
"21-06-2012 23:05:00";487.2;10;5;9;1;0;0;0;0
"21-06-2012 23:10:00";446.667;5;6;5;0;0;0;0;0
"21-06-2012 23:15:00";495.083;12;12;8;4;0;0;0;0
"21-06-2012 23:20:00";408.9;8;10;7;1;0;0;0;0
"21-06-2012 23:25:00";450;17;7;11;4;1;0;0;1
"21-06-2012 23:30:00";415.125;9;8;7;1;0;1;0;0
"21-06-2012 23:35:00";434.471;6;17;4;2;0;0;0;0
"21-06-2012 23:40:00";466;10;6;7;3;0;0;0;0
"21-06-2012 23:45:00";492.25;10;12;7;2;0;0;0;1
"21-06-2012 23:50:00";555.875;4;8;3;1;0;0;0;0
"21-06-2012 23:55:00";451;7;9;5;1;0;0;0;1
"22-06-2012 00:00:00";433.667;0;6;0;0;0;0;0;0
"22-06-2012 00:05:00";428;0;1;0;0;0;0;0;0
