"Time";"TravelTime";"CarsIn";"CarsOut";"CarsIn1";"CarsIn2";"CarsIn3";"CarsIn4";"CarsIn5";"CarsInUnknown"
"20-06-2012 06:10:00";546.1;43;50;35;2;6;0;0;0
"20-06-2012 06:20:00";533.415;71;41;60;4;6;0;1;0
"20-06-2012 06:30:00";659.569;54;65;44;5;4;1;0;0
"20-06-2012 06:40:00";663.219;56;41;39;7;8;1;1;0
"20-06-2012 06:50:00";765.686;47;51;37;4;5;0;1;0
"20-06-2012 07:00:00";844.4;47;50;36;5;6;0;0;0
"20-06-2012 07:10:00";878.781;36;41;27;3;6;0;0;0
"20-06-2012 07:20:00";982.029;49;35;35;3;9;0;1;1
"20-06-2012 07:30:00";935.641;33;39;30;1;2;0;0;0
"20-06-2012 07:40:00";1140.35;39;34;34;0;5;0;0;0
"20-06-2012 07:50:00";1128.52;40;42;31;1;7;0;1;0
"20-06-2012 08:00:00";1105.35;38;26;30;3;5;0;0;0
"20-06-2012 08:10:00";1259.06;35;35;25;2;7;0;1;0
"20-06-2012 08:20:00";1344.82;43;38;34;4;4;0;1;0
"20-06-2012 08:30:00";1478.69;37;29;31;2;3;0;1;0
"20-06-2012 08:40:00";1351.51;43;45;37;2;3;1;0;0
"20-06-2012 08:50:00";1418.95;42;40;31;5;3;2;1;0
"20-06-2012 09:00:00";1370.36;38;50;32;3;2;1;0;0
"20-06-2012 09:10:00";1264.03;41;39;33;4;3;1;0;0
"20-06-2012 09:20:00";1124.77;35;47;26;5;4;0;0;0
"20-06-2012 09:30:00";1075.09;42;46;37;3;1;1;0;0
"20-06-2012 09:40:00";1024.33;40;43;33;1;5;0;1;0
"20-06-2012 09:50:00";892.518;33;56;23;6;3;1;0;0
"20-06-2012 10:00:00";685.364;40;33;32;4;2;0;2;0
"20-06-2012 10:10:00";730.978;26;46;18;3;4;0;1;0
"20-06-2012 10:20:00";682.467;44;30;40;2;2;0;0;0
"20-06-2012 10:30:00";771.162;36;37;30;4;1;0;1;0
"20-06-2012 10:40:00";720.595;28;37;24;1;2;0;1;0
"20-06-2012 10:50:00";593.606;52;33;35;8;5;3;1;0
"20-06-2012 11:00:00";640.421;45;38;39;4;2;0;0;0
"20-06-2012 11:10:00";709.911;44;45;36;5;3;0;0;0
"20-06-2012 11:20:00";781.41;21;39;20;0;1;0;0;0
"20-06-2012 11:30:00";805.367;32;30;25;2;4;0;1;0
"20-06-2012 11:40:00";868.657;41;35;35;5;1;0;0;0
"20-06-2012 11:50:00";642.564;47;39;39;2;5;1;0;0
"20-06-2012 12:00:00";888.583;41;48;31;7;3;0;0;0
"20-06-2012 12:10:00";799.676;46;37;36;6;4;0;0;0
"20-06-2012 12:20:00";730.8;40;45;36;3;1;0;0;0
"20-06-2012 12:30:00";818.947;34;38;28;2;4;0;0;0
"20-06-2012 12:40:00";624.125;31;40;25;3;2;1;0;0
"20-06-2012 12:50:00";816.611;30;36;23;6;1;0;0;0
"20-06-2012 13:00:00";794.208;32;24;26;3;3;0;0;0
"20-06-2012 13:10:00";934.054;41;37;29;5;5;1;1;0
"20-06-2012 13:20:00";736.61;30;41;23;3;4;0;0;0
"20-06-2012 13:30:00";742.357;23;28;19;1;1;0;2;0
"20-06-2012 13:40:00";721.357;29;28;23;3;2;1;0;0
"20-06-2012 13:50:00";674.719;34;32;25;4;5;0;0;0
"20-06-2012 14:00:00";651.2;33;25;26;2;5;0;0;0
"20-06-2012 14:10:00";644.108;39;37;28;5;4;1;1;0
"20-06-2012 14:20:00";727.543;43;35;34;5;4;0;0;0
"20-06-2012 14:30:00";785.275;26;40;16;3;7;0;0;0
"20-06-2012 14:40:00";653.769;32;26;24;4;3;0;1;0
"20-06-2012 14:50:00";822.19;40;42;31;3;6;0;0;0
"20-06-2012 15:00:00";643.6;33;35;26;2;5;0;0;0
"20-06-2012 15:10:00";657.054;55;37;43;4;7;0;1;0
"20-06-2012 15:20:00";745.625;46;40;36;4;5;0;0;1
"20-06-2012 15:30:00";826.25;48;44;37;7;4;0;0;0
"20-06-2012 15:40:00";845.952;26;42;22;0;4;0;0;0
"20-06-2012 15:50:00";831.487;30;37;26;1;2;0;0;1
"20-06-2012 16:00:00";1121.38;31;32;23;3;4;0;0;1
"20-06-2012 16:10:00";758.244;40;41;28;5;6;1;0;0
"20-06-2012 16:20:00";805.114;30;35;26;1;2;1;0;0
"20-06-2012 16:30:00";733.387;28;31;25;0;3;0;0;0
"20-06-2012 16:40:00";686.56;37;25;29;5;3;0;0;0
"20-06-2012 16:50:00";731.771;44;35;37;2;4;1;0;0
"20-06-2012 17:00:00";957.514;55;35;47;2;5;1;0;0
"20-06-2012 17:10:00";938.692;49;52;44;2;3;0;0;0
"20-06-2012 17:20:00";863.163;32;43;23;2;5;1;1;0
"20-06-2012 17:30:00";936.973;28;37;23;0;5;0;0;0
"20-06-2012 17:40:00";994.167;42;42;36;2;3;0;1;0
"20-06-2012 17:50:00";973.162;37;37;29;2;5;1;0;0
"20-06-2012 18:00:00";916.444;49;27;44;0;5;0;0;0
"20-06-2012 18:10:00";1028.9;36;48;28;4;4;0;0;0
"20-06-2012 18:20:00";998.556;41;36;35;3;3;0;0;0
"20-06-2012 18:30:00";1004.58;40;45;35;1;4;0;0;0
"20-06-2012 18:40:00";857.023;39;43;33;2;4;0;0;0
"20-06-2012 18:50:00";779.551;26;49;19;4;2;0;1;0
"20-06-2012 19:00:00";724.484;6;31;6;0;0;0;0;0
"20-06-2012 19:10:00";772.438;35;16;33;1;1;0;0;0
"20-06-2012 19:20:00";627.838;44;37;34;4;5;1;0;0
"20-06-2012 19:30:00";606.675;37;40;33;2;2;0;0;0
"20-06-2012 19:40:00";546.515;28;33;23;1;3;0;0;1
"20-06-2012 19:50:00";591.688;22;32;17;4;1;0;0;0
"20-06-2012 20:00:00";563.35;10;20;10;0;0;0;0;0
"20-06-2012 20:10:00";440.455;7;11;6;1;0;0;0;0
"20-06-2012 20:20:00";472.25;7;4;7;0;0;0;0;0
"20-06-2012 20:30:00";470.429;7;7;6;0;0;0;0;1
"20-06-2012 20:40:00";601.875;2;8;2;0;0;0;0;0
"20-06-2012 20:50:00";428;0;2;0;0;0;0;0;0
"20-06-2012 21:00:00";0;0;0;0;0;0;0;0;0
"20-06-2012 21:10:00";0;0;0;0;0;0;0;0;0
"20-06-2012 21:20:00";0;1;0;0;1;0;0;0;0
"20-06-2012 21:30:00";535.5;18;2;14;2;1;0;0;1
"20-06-2012 21:40:00";481.138;33;29;24;6;1;0;0;2
"20-06-2012 21:50:00";478.643;37;28;29;4;3;0;0;1
"20-06-2012 22:00:00";497.065;28;31;23;4;0;0;0;1
"20-06-2012 22:10:00";524.034;22;29;18;2;0;1;1;0
"20-06-2012 22:20:00";550.586;20;29;17;2;0;0;0;1
"20-06-2012 22:30:00";545.333;10;9;8;0;1;0;1;0
"20-06-2012 22:40:00";670.722;25;18;21;4;0;0;0;0
"20-06-2012 22:50:00";457.481;34;27;22;10;0;1;0;1
"20-06-2012 23:00:00";442.114;26;35;19;5;0;1;0;1
"20-06-2012 23:10:00";476.1;27;20;24;2;1;0;0;0
"20-06-2012 23:20:00";440.167;15;24;14;1;0;0;0;0
"20-06-2012 23:30:00";570.833;8;18;7;0;0;0;0;1
"20-06-2012 23:40:00";490.667;8;6;7;1;0;0;0;0
"20-06-2012 23:50:00";425.25;1;8;1;0;0;0;0;0
